Epoch: 1, Train Loss: 2.030320839373926, Val Loss: 1.5903313159942627, Took 0:04:39.480149, ETA: 1:05:12.722086

Epoch: 2, Train Loss: 1.4649738954104918, Val Loss: 1.462073802947998, Took 0:04:38.629096, ETA: 1:00:22.178248

Epoch: 3, Train Loss: 1.313142966568675, Val Loss: 1.3770430088043213, Took 0:04:40.672453, ETA: 0:56:08.069436

Epoch: 4, Train Loss: 1.2377121128986792, Val Loss: 1.3300628662109375, Took 0:04:40.674356, ETA: 0:51:27.417916

Epoch: 5, Train Loss: 1.1609284181365442, Val Loss: 1.3177952766418457, Took 0:04:41.183554, ETA: 0:46:51.835540

Epoch: 6, Train Loss: 1.1007648481126504, Val Loss: 1.2939128875732422, Took 0:04:41.510510, ETA: 0:42:13.594590

Epoch: 7, Train Loss: 1.0558556625523519, Val Loss: 1.2972716093063354, Took 0:04:39.694917, ETA: 0:37:17.559336

Epoch: 8, Train Loss: 1.0077261908357495, Val Loss: 1.2696045637130737, Took 0:04:40.748788, ETA: 0:32:45.241516

Epoch: 9, Train Loss: 0.9655979851267182, Val Loss: 1.2576873302459717, Took 0:04:40.365938, ETA: 0:28:02.195628

Epoch: 10, Train Loss: 0.9145128178022981, Val Loss: 1.2714201211929321, Took 0:04:39.838601, ETA: 0:23:19.193005

Epoch: 11, Train Loss: 0.8711525828567976, Val Loss: 1.2758911848068237, Took 0:04:39.902924, ETA: 0:18:39.611696

Epoch: 12, Train Loss: 0.8282503737616784, Val Loss: 1.275288462638855, Took 0:04:39.886349, ETA: 0:13:59.659047

Epoch: 13, Train Loss: 0.7892212228676707, Val Loss: 1.283416986465454, Took 0:04:47.707715, ETA: 0:09:35.415430

Epoch: 14, Train Loss: 0.7444186390880048, Val Loss: 1.2797578573226929, Took 0:04:40.146764, ETA: 0:04:40.146764

Epoch: 15, Train Loss: 0.7055379336642236, Val Loss: 1.2941008806228638, Took 0:04:46.996713, ETA: 0:00:00

Test Performance: Loss: 1.2540444920205662, Bleu1: 67.23821038322929, Bleu4: 8.641462272142368
